"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000169976",4.35760670470906,72.8852809487059,518.689748520895,140.281338942343,13.1933142221173,191.118313780347,279.073933590772,52.5667052322953,22.4449432902849,86.3408276925909,256.503133068896,5.03725849462827
"ENSG00000169981",1.79405228204194,14.5384925490276,122.300022362281,30.1572023103627,8.7249274740196,22.2797344895839,57.6131731697407,15.0641860140482,10.7567267067416,39.2514353207886,8.83162027659103,13.0669725049245
"ENSG00000169991",0.601163114873458,10.6925232768663,92.642266939428,10.0214060128529,2.7797173185626,5.04920634260015,12.7480128541433,8.3378350346915,3.7410556180056,17.562961783686,11.1852193786494,0.529506870086519
"ENSG00000169992",3.56610056870559,43.5529649483221,210.550606680518,67.4826938216397,6.49894889322734,98.7403691112478,2.18707537145683,12.3241434549014,4.28006482886542,28.6835338320048,125.380002264009,2.95378388491143
"ENSG00000170004",48.2899723038963,500.463932209725,2620.58184472984,133.009526107779,139.282784890687,579.280766782365,664.757994949114,381.642966808811,198.317252418086,304.443028250901,559.201636325559,87.9186563590935
"ENSG00000170006",2.10997362491024,20.9226520784907,117.51661768215,20.0455390449131,1.4783069830012,1.11731289704482,1.84641772184793,7.17087637872048,4.27459288602539,0.252480545531523,0.412826454361745,0.26235661138805
"ENSG00000170011",3.90183021645359,71.4825619158209,210.550606680518,7.05526141425998,3.15953999786926,1.58019752589169,62.6008460043301,4.46344509822521,6.86951809735141,17.452777482723,13.4197917728246,3.84956681904653
"ENSG00000170017",77.6626548945318,317.46184503418,4482.06578818758,27.9541761163334,6.92088990851822,75.6242083371782,292.120682147985,85.3984895522066,80.5636240938993,123.504680799957,128.622348604465,9.59860463383107
"ENSG00000170027",54.7975886170359,1606.25276300291,6772.71118155666,158.371188146788,133.934682755072,413.497354930931,1037.91588941395,188.072233362482,82.6623348176952,1357.91910436123,2140.01439315767,194.280772937582
"ENSG00000170035",6.86271905459964,34.50425773371,288.605192957719,12.487454372821,0.525964807989939,8.41091795248334,101.051676750101,10.0993272718443,2.77020657953906,146.525281166751,82.6739186662557,23.634619459093
"ENSG00000170037",6.34807864201924,46.7518069643801,785.178304079432,24.8956482339904,15.508249462523,47.1160593154794,43.6968197072445,60.8803822526633,19.1253165457649,126.861715295889,104.964300524284,8.32352228432878
"ENSG00000170043",13.3728125044417,69.545694785801,311.815422274482,18.5731145561381,7.74962914841572,180.233064392362,128.315053339353,43.5643524850258,39.8605216097275,31.9258029332502,192.383854750269,6.37433223578839
"ENSG00000170044",3.12394388731378,10.8105014024591,4.19757987800076,0.537921111444596,0.259253654018583,0.699773578881587,4.94491371624012,14.9537832010549,5.50436258188361,3.75028142611859,3.06656971481631,1.25027545779907
"ENSG00000170049",4.59681457921497,22.2943212313689,189.495546012466,26.2720670829541,0.555750628657469,9.30775758107992,7.27060222204294,6.17980714335958,7.25005059390017,3.38765258795081,5.64681119292167,1.26470106033918
"ENSG00000170085",1.88456662700307,69.6009442145976,129.569604111088,8.35251860221366,3.88288649454054,93.6185382546933,55.0107419174902,5.0196399924659,19.4864695723668,30.9376479016844,11.9846838441306,2.61938897891371
"ENSG00000170088",4.09714649662712,435.509431472413,1107.49619113953,26.8801216061224,11.3199698474645,39.1628741788053,237.296646297963,79.9968056589813,36.0993583783016,247.546422241433,625.783530311908,22.9393379951864
"ENSG00000170089",2.66391624548956,26.1912960807545,138.655277570097,26.6406664206953,6.23278212528774,55.7121554037581,41.6095139559239,9.07056285140644,3.85100516111431,23.9106705869965,21.0851292382766,3.85140135967551
"ENSG00000170100",6.72313061188032,132.388014478774,557.495631525145,205.799798859826,7.00320473043953,136.198419863977,9.27686125829264,39.2348314130928,200.647777016112,67.31230983832,105.593209597559,2.84752752232091
"ENSG00000170113",9.82728651242541,49.0447977999919,919.233136483237,27.2029991071953,43.9830081889347,98.6354350066103,47.5994549759525,23.4289391698797,48.3320320576266,150.576408488729,21.4951784023374,12.9147472785384
"ENSG00000170122",1.1807563288983,9.02389192698264,15.012520975438,1.08275552970702,0.553998577495246,7.51365464724063,6.53446566637061,6.30662424500375,0.812102451982064,109.007053908542,18.2856796118862,3.02715227785844
"ENSG00000170142",50.7222044113176,59.050261979786,2379.55606280205,52.1269966081343,100.9237939608,363.118595069298,120.412346427741,602.483732521005,169.051586659862,298.397145571343,222.777270458715,132.790035403582
"ENSG00000170144",26.4868307045888,338.263675230346,3176.37098035233,309.98707631158,29.0215489788351,757.322958008809,310.810862378035,49.3682881112577,22.7881272990214,193.805241078116,62.6025350535341,16.4140093821146
"ENSG00000170145",9.05943727320997,63.9962099388637,452.143931012651,7.76830516675803,12.2569542718749,96.0889091458545,184.715132047326,47.227080179655,13.7712170620207,11.9237990174021,21.4370581007442,15.0507593261082
"ENSG00000170153",0.992727164606473,103.571516351134,191.769097164416,8.02748557709694,4.05082218109435,53.3505690337927,52.4489671713326,17.0365667896178,12.9407062630751,109.067212326814,50.7175675113662,5.12497699168396
"ENSG00000170161",1.61204297547076,2.68196117606411,30.1864669076012,1.00279481503414,0.254915209442805,10.0605909148437,8.79074238505434,2.1623271012309,0.565107045627943,2.53115419721243,4.26165574081902,0.54239166161174
"ENSG00000170175",1.68261205312633,1.75022589012006,8.17672258953468,1.51703738041974,0.174735849158273,0.578532020035249,1.34186893701444,1.05461987312888,0.160991785140874,3.00961551692271,0.568437312990341,0.415862132729883
"ENSG00000170185",5.87948301040544,130.887081103081,406.630381286774,11.3257609011186,2.35625666980083,82.3416758314771,27.453532952624,29.3356338467777,19.9182526248309,128.265267557809,60.0397795025361,11.2427672562582
"ENSG00000170191",2.02410032084479,76.7030813793524,73.1282992899702,72.1860983124038,4.71269583503989,18.9848066839163,89.9090334084786,21.0258718629856,3.18529929348985,45.8325113024551,52.0035299996164,7.27109698890954
"ENSG00000170222",2.39752221415225,2.80464235503967,80.2097549259117,13.4309509254341,2.26514976123919,9.59238079273908,9.44996977089471,3.52753856856221,1.1848611769131,33.3235081431619,33.8664292880027,1.05189333048062
"ENSG00000170234",3.57375955397899,68.5893244750483,358.876635441708,51.0142130328914,7.79419496776531,38.0918775451524,15.9303135813815,13.1964044469509,9.05269567900555,61.9483795758514,4.78337174297288,8.91837920386033
"ENSG00000170242",24.7017234432425,408.213746939689,2064.75433647992,140.705923665662,10.46523119337,300.195290471563,152.213281039551,104.436530815583,74.7755690743276,184.082184759508,39.8707634146495,51.9511443253727
"ENSG00000170248",25.1015387259228,541.27793127539,2771.11766211779,267.911379111421,35.3521261731496,668.23276023972,81.9515112052072,39.331881498728,88.6053427792821,297.253682575305,119.347578090148,69.1373185097483
"ENSG00000170260",2.76436970087077,7.43375405940101,155.045980518551,101.02753408721,14.8793853810574,33.0518588196733,37.3077784905558,21.3359868529165,6.79369741779459,36.4824124856241,9.35896336876912,4.79322482320012
"ENSG00000170264",2.18181166009261,23.3140930227091,84.7260699555238,28.0918752979167,1.61860077005333,17.6079152885074,21.5767599975381,10.8855380268506,6.89985478047154,18.8004093771717,18.2633153334553,1.5418620847018
"ENSG00000170265",15.485120651845,77.1608150278226,373.803613309615,0.859170912706916,9.04228535833082,65.2955043435573,96.9046342349652,28.4583535906685,36.9063967534235,33.9223638145321,34.5091997940822,6.35437573861217
"ENSG00000170266",11.2538798235607,82.7081893163732,539.576172471786,29.9029729911847,43.6783299529087,194.047568638879,123.530341134061,44.6019482674642,10.6799590508135,75.945983266033,68.156443212544,16.2293405305158
"ENSG00000170270",3.68755281131607,29.0319826447987,104.243192523198,6.47563705333431,4.99765201403473,12.0183275252998,13.7187330990001,8.37978234717253,3.96200610642475,50.3542318209002,44.9991725562555,2.66745632088387
"ENSG00000170271",1.82743022964784,10.3795940005199,50.4231226354639,2.1951117355072,0.940263654574635,13.6282962644774,12.7619147220323,16.7826285405851,7.11706223343487,6.43499531892701,13.0629322015485,1.19377690531039
"ENSG00000170275",58.4319130108652,304.945313394586,996.479748133623,292.539431107286,21.8743056590176,42.882248641256,53.0148765967349,148.706712055046,25.6891258857275,273.215064569625,82.5356495982664,122.468396044679
"ENSG00000170289",0.111835700023166,0.11676015432325,6.79195505421026,0.0622352094956127,0.0168926684746845,0,0.903332751841265,4.67899683711511,0.991146892986131,0,0.329490054183845,0.00858329998281396
"ENSG00000170291",5.17228442524358,29.4321488735646,492.688419632412,21.0891067672759,18.5310590976725,66.419351234152,9.6955243583878,106.051965662966,53.7888854400161,54.4286126975551,103.292575421969,9.39596199330563
