"index","kidneySRR8374780","kidneySRR8374781","liverSRR8374774","liverSRR8374775","lungSRR8374778","lungSRR8374779","sIntestineSRR8374776","sIntestineSRR8374777"
"ENSMUSG00000021400",8.1071447876525,6.77034286019383,16.9597589149871,16.4960147749077,13.8292052110455,12.369619983511,8.62951568870431,8.4527704722624
"ENSMUSG00000021408",3.3888596059413,4.83061745241199,3.37960339284866,3.40449254267373,6.11157755038037,5.23672475305866,7.2918748556168,6.05059460535596
"ENSMUSG00000021411",1.26350540815774,1.73382579252562,23.3052247339841,26.1709332554994,86.081086280844,91.8838375690517,29.1335685150865,34.8689665873296
"ENSMUSG00000021413",5.64289009384124,10.8945230473317,7.79506385051424,8.99466991905843,21.8613074665448,19.639566007201,15.164536578082,15.1909082402717
"ENSMUSG00000021414",2.7405805861062,3.12416980679089,0.0449930765216262,0.114008371007637,0.171210351117589,0.404211205731003,0.573003331928425,0.221163777842909
"ENSMUSG00000021415",12.5660571992206,16.0461073227681,0,0.0932235684433892,0.0839982524681003,0,4.7791020218433,4.23173866734406
"ENSMUSG00000021416",36.1434543374142,30.4044734370341,0,0,0.138851836237819,0,9.37158129264696,6.81583715919262
"ENSMUSG00000021417",2.80458972645277,3.66818561193324,7.82201386730889,7.84922253462627,1.65261254982185,1.39844430382267,1.50663330958316,1.23955510866829
"ENSMUSG00000021418",1.63262672816174,1.15021637812136,1.12740679128157,1.06919165470975,0.812856483516993,0.663384343758324,0.486994422013582,0.797237930068285
"ENSMUSG00000021420",9.34077647322753,9.22111194496094,5.15439651208033,4.8098624709518,3.88850375493706,3.62631913731471,4.77752038540172,6.50560929952041
"ENSMUSG00000021423",1.7233351021288,1.05103110756405,2.49307727146951,3.39927216695173,16.452833920379,17.3420184837648,3.71931540479422,5.53213910160471
"ENSMUSG00000021427",6.6994155241946,7.93275488851027,7.53982338795922,9.14411402495104,15.3270276937594,17.855148106029,11.6764100497702,13.4715689144798
"ENSMUSG00000021428",1.11323655902346,1.32346400741279,0.547013828098849,1.15506948108312,4.43365847407267,4.95524450060517,2.76334728739489,2.39307671658968
"ENSMUSG00000021431",2.43542569728404,4.07909425360939,2.45198718925241,2.50250381617448,6.46327949536855,5.96599617502073,4.9551107561619,4.82110397351312
"ENSMUSG00000021432",3.36561404357877,4.85078484548167,2.90033845290752,3.37309175174228,6.41817347626905,7.37591334362542,8.20188022116129,8.13724782827503
"ENSMUSG00000021451",4.70840132009761,6.89381337693381,0.11791713308995,0.128053418406156,5.37164394361311,6.2350328582937,1.71624907336291,1.93759514967857
"ENSMUSG00000021453",28.2495250079666,40.2007144256181,8.49134042197357,11.5498676511005,22.6601935302691,20.871036112908,7.77112361929073,7.48053954468664
"ENSMUSG00000021456",12.5819679319576,13.8719439866072,0.440282828453626,0.595006247600556,1.13926561073821,0.210956608391493,279.236732637346,284.637330421923
"ENSMUSG00000021457",0.15731060710838,0.191881824279509,0.566498493376062,0.466814878084393,9.60063598354584,12.9840220939389,2.59255139232374,2.59445758402024
"ENSMUSG00000021458",0.397721162248398,0.621319132014497,0.423777095359305,0.348263573557949,0.897815923936532,0.926063834628096,0.846009435090002,0.720632816063313
"ENSMUSG00000021460",10.138552040942,9.11793686761421,3.38915749946957,3.28458354886303,3.15479198653783,3.86560368459173,2.77430110082952,3.82303983411125
"ENSMUSG00000021461",0.193805011858299,0.362653548947456,0.0773747427920058,0.0261414097896045,0.647748217979872,0.593171925306094,0.0919702680149902,0.182561319190821
"ENSMUSG00000021464",0.433976279982514,0.476413800982522,0.0609877864213462,0.025756252290347,1.11395702283014,0.931439070254729,0.88026207285877,1.91862966162637
"ENSMUSG00000021466",0.924032636120061,2.1251884298816,1.37699114169552,1.20927102487539,3.60193507453412,5.00289136549218,1.20006866309766,1.63163830463592
"ENSMUSG00000021468",15.3652206493462,17.1127587226937,6.65691293164808,7.31254479396097,17.2197362421838,16.4708109421885,12.7244553181331,13.8398396131871
"ENSMUSG00000021470",0.944748573034372,1.643605149419,0.570221156982581,0.941693592358078,1.8330287772623,2.10518358841525,1.19226464716339,1.07933569455213
"ENSMUSG00000021474",36.0515724634744,34.3521573693111,14.9847381668154,14.3664140582313,4.4416220547018,4.02287564014199,37.4195067870712,34.7870553524072
"ENSMUSG00000021476",13.5958083244235,16.8035376867432,14.957135192055,15.424901681695,8.55572800857104,10.7642655262352,2.66268799338865,2.77485885012714
"ENSMUSG00000021477",98.8069329321896,95.9327969343067,87.1537178823517,79.6746742370883,41.5539316125549,45.0826203258414,6.19451128598844,8.62296745172693
"ENSMUSG00000021481",1.30487189747846,4.22106126239296,1.23903347700838,1.56979916976512,6.41218843744993,6.49325551990457,2.13023868012184,2.07076238353873
"ENSMUSG00000021482",8.70256579487843,10.6879827054967,13.5066878415245,15.7218037162263,23.4480358144225,26.280727700753,4.79239150340137,6.11072645923103
"ENSMUSG00000021483",0.74995713179821,1.02745990417062,1.12648717416691,1.54815795316644,1.29323833482548,1.61237016012994,0.421471085477488,0.713273586105914
"ENSMUSG00000021484",16.5683464171724,19.9103573535491,25.5770301476631,24.4588981550949,18.5456262908812,19.5347484116485,22.7555395170187,27.0716192461879
"ENSMUSG00000021485",0.310836197498662,0.284360115909365,0.109206496411714,0.138359673552958,1.87001597094454,1.0792046754954,1.90073920785319,2.41562378711915
"ENSMUSG00000021486",101.40632990962,78.2340727049614,51.580700023715,47.0138151353485,48.572929308718,47.0356430244273,155.029001250285,166.075661498326
"ENSMUSG00000021488",1.55420054476707,4.16784185941054,1.77573773379409,2.56849780533278,5.45076253686724,6.60718740020463,5.5531581845072,5.29538165103482
"ENSMUSG00000021490",986.069365324273,1381.34565021106,2.07477162638487,2.5935929140157,3.43171303646194,0.596462215471327,0.915996558204657,0.652707470964959
"ENSMUSG00000021492",0.338129518717804,0.143207719938199,229.27530613718,235.462186652508,0.502275264758233,0.43480201977017,0.280167445458201,0.194646692234193
"ENSMUSG00000021493",1.23006902664097,2.25753724728313,0.880329580323631,1.10407157941162,15.6530890718097,16.6642995364698,5.84347592572914,6.76627066260994
"ENSMUSG00000021494",14.4698125265964,16.5675396312276,9.29122937660489,10.8566773098545,17.2197980608591,19.6928229463725,14.223789445339,14.7662008727272
"ENSMUSG00000021495",1.1868717248581,5.69644073645331,3.94566667589997,4.79068970893587,13.8114381381405,14.9308287085155,4.55862052849181,4.1655066823359
"ENSMUSG00000021496",11.8682497737987,15.4223698394983,5.68593824174397,9.00478205074056,8.83489311856789,8.65549941453904,6.03437574833048,8.61769116045402
"ENSMUSG00000021497",15.7146194928037,13.157609245284,20.114038939758,20.2025207516858,13.5570804703918,14.484388471057,8.73897580443355,9.510143297121
"ENSMUSG00000021500",3.18976313628907,8.02622831296122,4.06063286565122,4.88253807296814,11.4842364716401,13.052134055744,8.68668862008467,9.0299700110364
"ENSMUSG00000021501",11.5805346277672,14.3622247127535,10.3189249572391,9.40054778037805,30.683724037185,29.4003193228277,17.7097753443595,16.376201100106
"ENSMUSG00000021504",2.56814454900923,2.36490538616174,2.68000887430267,2.90499575642445,6.42482213663811,7.03577803713985,3.41308959798526,3.77643260163393
"ENSMUSG00000021506",0.0277248099350275,0,0,0,0.296523951483776,0.116677431373156,3.39070119232244,4.02191659254989
"ENSMUSG00000021508",6.73092222019775,6.08385899875382,0.991226781606707,0.239207492535637,48.3877749313448,62.6744924631442,10.2191344090501,14.8259626115546
"ENSMUSG00000021509",8.83907040631604,10.9146863063271,4.33228385742837,5.86120391850416,0.0583556324200436,0.0459240156679168,0.227854022032396,0.263836456970276
"ENSMUSG00000021514",0.745641084273404,2.81148029487866,1.34523634646625,1.33059167722948,4.14906310658525,5.13099701491235,1.65309527205222,2.1577692063765
"ENSMUSG00000021518",6.36221758605906,9.60899121299343,5.33205678037786,3.89298495551811,6.19012738961473,5.12402498803547,11.7652058139317,6.1008033268497
"ENSMUSG00000021519",7.18484006931883,8.75464250435828,4.72638538578116,4.68344247097101,11.1125967333365,11.5285590366941,5.91834427343913,7.00871126966966
"ENSMUSG00000021520",207.545648422114,141.94566103646,171.144469297516,172.617697199158,122.60791497128,123.63971755208,255.256849577095,316.616398057473
"ENSMUSG00000021532",1.20137295411359,1.83173943506364,0.620705830132799,0.817862354397396,1.30379475635131,1.54650224585502,1.3701855106094,0.903120801076371
"ENSMUSG00000021534",0,0.27669049065825,0,0,4.36698910367015,3.81853411766693,0.180436427085895,0
"ENSMUSG00000021536",0.0174868428371961,0.0933179728117827,0.0614367584895157,0.129729306834068,5.0029526727664,4.78346990079831,0.312967861181519,0.422789933895849
"ENSMUSG00000021537",16.1088537817674,13.9577153520748,5.0279365547577,6.52810540703865,26.0899165793146,27.3510189722202,12.1009296648018,13.3174269696927
"ENSMUSG00000021539",0.64101932698527,0.305426693230543,76.7122162946932,70.8572157133065,0.428491629565239,0,1.43406709840629,1.66053326127973
"ENSMUSG00000021540",4.25745469479902,7.48246826514829,3.36462713408859,3.78427381528607,13.7585514976604,15.5052041012381,4.92883256877786,5.31299776287043
"ENSMUSG00000021546",42.8771517755467,47.2818470725494,29.4679948862545,31.902125880475,77.7853956417202,79.9420491631313,52.6707864768675,57.9597201746452
"ENSMUSG00000021548",10.7431897326593,11.9325930120485,6.87394224635956,8.16356236844809,10.4628547905193,10.8538194131473,7.14485636108283,7.61786345903354
"ENSMUSG00000021549",1.90128565442962,3.10596415538093,2.08523240573247,2.55233904356237,4.77435968878112,4.00069697475563,3.28576705706224,1.94575782692396
"ENSMUSG00000021550",18.1498182828415,16.2653178547178,9.20028043753836,9.31074591152723,13.616582005468,12.8234271675014,58.5304780057337,53.8937200038535
"ENSMUSG00000021552",7.21957316405457,7.38061778932485,1.56848374328378,1.79794077784288,5.61037903562617,5.24723045952265,0.913152720204661,0.859102324290185
"ENSMUSG00000021553",0,0.0142084095711905,0.0327398367501077,0,0.386209125369656,0.401977523627285,2.43223067051792,2.39790010967999
"ENSMUSG00000021555",3.15789371078033,4.11163408351622,3.54737479798229,3.85935683935212,5.85498438634549,6.27764346710472,8.96105820132958,8.4817718999511
"ENSMUSG00000021556",0.732376172750237,1.7765008296131,0.233915180831239,0.172876617429829,6.89833749699598,4.22043157279791,21.5232433732382,13.8839760853124
"ENSMUSG00000021557",1.21131401999122,1.48420522940348,0.563083487214496,0.630796865797845,2.42235502961572,2.32165847866483,0.322069321465146,0.48364375446998
"ENSMUSG00000021559",3.25205990730119,7.93598324444029,7.17682506655988,10.4263092660298,15.3043473814416,13.8837339444427,0.70682279626472,0.832554501034254
"ENSMUSG00000021565",82.0805016272225,123.858943778111,0.54264023072177,0.698413246284632,0.825954850077861,0.371428594958573,218.203316362503,141.547468603855
"ENSMUSG00000021567",0.106808882368842,0.244278066832004,0.053607581848187,0.0452789151328853,6.24211796086609,4.33442393215488,2.18467909396664,1.89726075480656
"ENSMUSG00000021569",0.169670726238325,0.226360589579733,0.223539910713725,0.283214919337808,1.16252420149688,0.914869352448964,4.17539870328028,3.22318178538341
"ENSMUSG00000021572",0.342163073749383,0.528562217976839,0.0790872432133011,0.146959922275883,0.409288623667017,0.776822301712595,0.725187635786157,0.979659800973269
"ENSMUSG00000021573",0.34639166689502,0.693190484436251,0.862029249311831,1.58469103174407,5.11332364789153,5.55770601372597,2.1095477429875,2.31805821641505
"ENSMUSG00000021575",0.038998567517971,0.0178383940946215,0,0.0115727171078966,0.125129903899096,0.0574427180407192,0.593274819362393,0.552265232776887
"ENSMUSG00000021576",42.0218843735082,36.8357923719961,25.8710189999351,26.4251960707624,34.0598338032763,35.4245205165686,103.813716362441,104.692760418428
"ENSMUSG00000021577",212.39822341872,257.883852761458,144.12151519959,140.504863275873,54.7823329000099,56.3497133082304,140.702454130704,154.600234623005
"ENSMUSG00000021578",1.57149988683297,2.29623743596271,1.39382516842416,1.22299491338788,3.35739934271284,3.4121221755181,1.73487513668394,1.84920127043567
"ENSMUSG00000021583",2.42759654464065,3.96354904875107,8.28014756453966,9.80020446522265,7.88378982876287,8.22627177963772,11.3144545281196,9.15338547583359
"ENSMUSG00000021585",2.80552838682722,3.74902079174218,3.10136452701924,3.83879537514454,9.72443448076122,9.39547304922406,17.6563624772946,8.52598896841224
"ENSMUSG00000021587",0,0.0200347702411755,0.023082636509578,0,0.228372122520338,0.207371023639656,1.97937000367257,1.88348345780743
"ENSMUSG00000021589",0.611413348728037,0.815696904017472,1.1635469538113,1.34186465616871,1.92430246736989,1.78239358578553,3.28660015242922,4.20157618086793
"ENSMUSG00000021590",1.80031061579293,2.27629396700812,1.15702231663395,0.846961412524436,2.40684795921118,1.98650806235322,0.851361539686936,0.985807536896689
"ENSMUSG00000021591",5.76336929934404,4.98636039193623,5.79201917908994,5.86660294022887,4.90975442638808,4.66760694883832,59.4105930064607,59.9273729487246
"ENSMUSG00000021592",3.76056424353874,4.27650226855827,1.49238996606344,2.09469910253965,4.94401115714517,4.91605133991926,1.84471296629485,1.83396329183444
"ENSMUSG00000021595",7.66277598516602,9.97107152063335,14.0696495171339,13.6548722204327,10.3473782449444,11.0599710684372,12.041193427181,12.6570676939643
"ENSMUSG00000021596",0.0449390303841285,0.082222521004429,0.0157884895642225,0.0666776652115539,3.35242531161225,3.0354075958257,0.428954038304366,0.434607204109708
"ENSMUSG00000021597",1.36480927995752,2.68230177973686,0.329931376465759,0.705969196428292,3.91708089489399,3.54369258325925,2.27830775575463,1.98938341232612
"ENSMUSG00000021606",199.508967250584,148.3453367595,91.4704736356279,103.539617934878,56.0199124912311,65.3092177336906,104.322126662062,147.419942452472
"ENSMUSG00000021607",39.8312625130989,30.2204060162435,14.8184561885933,21.4563557839524,30.4410824543051,27.9599726502274,31.5949726950485,51.9191969432256
"ENSMUSG00000021608",1.17641300601685,1.89063870674886,0.809865663858071,0.566103742050011,75.0671636625024,83.0100477169479,1.35148130425692,1.92181391584134
"ENSMUSG00000021609",0.0213070298574748,0,0,0,0,0,0.762678045969547,1.32467887770493
"ENSMUSG00000021610",44.5470823558916,47.4460059248701,30.2306398679163,29.7717426897931,47.2976965742218,48.6357778994785,51.0825248729434,56.8696559127351
"ENSMUSG00000021611",0.257023019851424,0.568232237437152,1.0384527696309,1.69702687211048,0.5154238318985,0.500267213608324,0.920005349693108,0.865549339987302
"ENSMUSG00000021612",97.0049556339655,182.478401513067,0.234232856495564,0.272032196553231,0.401092606171807,0.140287577060707,0.348021489514397,0.748392593651311
"ENSMUSG00000021614",0.427708200507839,0.062107510679877,0.196778598395302,0.294638560808355,0.680721559207672,0.385708383286395,0.174663925338898,0.158279982068463
"ENSMUSG00000021615",1.25845498540118,1.27918179841308,0.675483524802482,1.21887658298971,1.86937482824806,1.76536581662722,0.912389592140165,1.02628812172534
"ENSMUSG00000021619",12.3014239341055,11.6653440972243,3.0117600698411,3.05261063233487,9.28302922386694,9.96607275286521,3.89951336193044,5.40357949648202
"ENSMUSG00000021620",41.7493035878947,56.1885687237141,38.6140474900337,38.6865635904799,0.328850735140829,0.11763409418733,31.516923320843,20.8537361130347
"ENSMUSG00000021621",9.21001658101148,8.77659936453507,4.57392358122756,4.88500216218433,14.1828913743596,12.5425170061963,16.4642175955179,13.4527295026305
"ENSMUSG00000021622",0.148661699570861,0.0377775411950026,0,0.0735249140078413,10.7323312292082,12.4083229036088,0.369534450267883,0.171156355665778
"ENSMUSG00000021624",0.114317956600583,0.12450083436632,0.229505602128499,0.436159769323961,4.23564308431294,3.95186899962484,0.267926818544192,0.310237501631493
