"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000198841",1.29623570965143,8.7967805529814,29.4203709671431,4.09905645126886,120.515058199977,6.75177088138261,7.19267449508028,2.22936402485123,69.7840062172717,155.616750152189,13.2089323739062,17.4676222535856
"ENSG00000198842",0.382482294784518,5.69930016441009,8.74258574451978,0.349648722438988,5.01419783617075,2.70129463462241,5.13951506372577,0.560326947875327,20.0915664568871,22.9911767653526,0.704106641468399,1.82621919146538
"ENSG00000198843",36.9053835150879,81.7088721746687,545.634194141587,38.2004275858715,1862.51562036557,495.855031158325,69.5656673831595,40.8844383825592,1401.50267325128,417.802442987371,1758.67773144716,90.3898214640918
"ENSG00000198848",0.443207860194991,1.7793589715177,0.729179590235561,0.0851920248116257,9.66071186264386,1.49074105501104,13.3654253233858,2.98352920572424,61.4227888824834,0,0,0
"ENSG00000198853",1.24230048097836,1.56286008005681,20.0148168952087,3.20750838190182,220.420506689588,40.3025616603613,8.9903627001869,2.61524134047567,116.823735717665,176.288228903748,59.8185532370169,5.11850319942353
"ENSG00000198855",5.62071733727613,37.792367899329,98.0730627915077,13.4728061554691,221.173729918412,51.9379654175223,32.0824485130801,3.32390159204169,47.7732802419315,78.2231318728751,11.2218111206152,5.03582376415349
"ENSG00000198856",14.4837398411821,144.267899577895,143.924761863027,10.8332055920934,643.509868554515,130.331975684282,202.687504344075,29.017574079075,871.233768622593,2467.6905551336,631.202266299692,132.705261246484
"ENSG00000198858",28.9581471252136,5.26949549696029,117.90833974109,9.12748099555431,620.217701581736,34.2234470930441,174.624765248236,7.57996115673977,453.163686866322,390.70415556208,25.0779013018355,7.30808330647862
"ENSG00000198860",304.259118191499,126.834821579649,139.512910444157,7.58345847187584,680.601933253885,100.92774224957,130.278235137321,5.33656772029725,752.777027501504,1067.04374759922,1239.45172291576,59.7613320970086
"ENSG00000198862",18.9243110972514,211.223272694036,264.733750714019,15.4217045211012,462.030863552051,12.8051209221467,38.9742584319111,79.4807439096363,190.183153725023,546.90077613704,29.2895450431323,22.0311755358953
"ENSG00000198863",25.5366947719153,129.136730681515,32.3163625277068,12.3094074427311,495.31274779097,52.821060913511,82.433942742868,19.5017190412287,695.101227520104,584.066051317468,1063.59788872429,17.9033124414035
"ENSG00000198868",2.01074746478219,3.99598133992905,16.526735218251,2.25075081225785,79.8074248358851,3.5140428404659,7.59163851085552,1.64709638926077,25.9707093932648,151.242951204317,1.33528906048414,6.04514766353341
"ENSG00000198870",0.348136391602576,1.47242991815567,0.255910795114577,0.323722865264153,6.21211640206066,0.0547381481136866,4.69280232585607,0.484034155563632,10.7489880544346,20.4779255797283,20.0481116839604,1.35441766565544
"ENSG00000198873",0.119427882624368,0.670802585722603,0.904427004641401,0.48977433749138,19.8787724865941,3.65754412191942,10.5643654255054,0.313223984957803,12.5230928789529,22.1746199878928,11.0980618250495,0.785651690318809
